site_name,target_date,lat,lon,fires_7d_count,fires_30d_count,fire_max_brightness_7d,fire_avg_brightness_7d,fire_max_frp_7d,fire_avg_frp_7d,fires_persistent_days,days_since_last_fire,temp_mean,temp_max,humidity_mean,humidity_min,wind_max,rain_total,dry_days,latitude,longitude,month,season,label,label_meta_detections,label_meta_max_brightness
Osaka,2025-06-30 00:00:00+00:00,34.6937,135.5023,0,0,0.0,0.0,0.0,0.0,0,999,26.514285714285716,33.1,79.14285714285714,44,15.8,51.1,2,34.6937,135.5023,6,2,0,0,0.0
Honolulu,2024-05-06 00:00:00+00:00,21.3099,-157.8581,0,0,0.0,0.0,0.0,0.0,0,999,23.67142857142857,28.1,70.71428571428571,44,30.1,6.9,4,21.3099,-157.8581,5,1,0,0,0.0
Brisbane,2024-09-02 00:00:00+00:00,-27.4698,153.0251,2,2,346.6,340.05,62.3,47.55,1,3,22.057142857142857,35.3,70.71428571428571,20,15.8,0.0,7,-27.4698,153.0251,9,3,1,4,336.9
Honolulu,2024-10-07 00:00:00+00:00,21.3099,-157.8581,0,1,0.0,0.0,0.0,0.0,0,999,25.37142857142857,29.9,70.85714285714286,50,24.4,7.9,4,21.3099,-157.8581,10,3,0,0,0.0
Port-au-Prince,2025-04-21 00:00:00+00:00,18.5944,-72.3074,0,1,0.0,0.0,0.0,0.0,0,999,26.77142857142857,33.7,67.57142857142857,33,15.4,11.2,5,18.5944,-72.3074,4,1,1,2,348.8
Tampa,2024-09-30 00:00:00+00:00,27.9506,-82.4572,0,0,0.0,0.0,0.0,0.0,0,999,27.242857142857144,31.9,79.71428571428571,56,70.1,47.6,1,27.9506,-82.4572,9,3,0,0,0.0
San Jose CR,2025-10-20 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,19.357142857142858,25.7,88.71428571428571,59,12.5,141.1,0,9.9281,-84.0907,10,3,0,0,0.0
Auckland,2024-07-01 00:00:00+00:00,-36.8485,174.7633,0,0,0.0,0.0,0.0,0.0,0,999,11.657142857142857,15.6,85.57142857142857,62,39.3,1.4,7,-36.8485,174.7633,7,2,0,0,0.0
Sacramento,2024-01-29 00:00:00+00:00,38.5816,-121.4944,0,0,0.0,0.0,0.0,0.0,0,999,11.5,18.9,88.71428571428571,67,23.9,23.3,5,38.5816,-121.4944,1,0,1,1,332.9
Honolulu,2025-10-27 00:00:00+00:00,21.3099,-157.8581,0,0,0.0,0.0,0.0,0.0,0,999,25.24285714285714,28.9,68.42857142857143,47,28.8,7.3,5,21.3099,-157.8581,10,3,0,0,0.0
Seattle,2024-04-08 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,8.457142857142857,17.0,78.14285714285714,55,25.8,5.4,4,47.6062,-122.3321,4,1,0,0,0.0
Phoenix,2025-07-28 00:00:00+00:00,33.4484,-112.074,0,0,0.0,0.0,0.0,0.0,0,999,34.3,42.2,18.142857142857142,6,17.7,2.4,6,33.4484,-112.074,7,2,1,1,336.6
Portland,2024-03-18 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,8.742857142857144,21.4,73.42857142857143,38,26.7,16.4,5,45.5152,-122.6784,3,1,0,0,0.0
Hamburg,2025-06-02 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,15.557142857142859,23.0,80.71428571428571,52,28.2,50.5,1,53.5511,9.9937,6,2,0,0,0.0
Portland,2024-11-25 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,6.871428571428571,13.5,85.57142857142857,54,26.6,98.1,0,45.5152,-122.6784,11,3,0,0,0.0
San Jose CR,2025-04-28 00:00:00+00:00,9.9281,-84.0907,0,1,0.0,0.0,0.0,0.0,0,999,21.62857142857143,28.8,65.71428571428571,35,14.0,19.4,2,9.9281,-84.0907,4,1,0,0,0.0
Seattle,2025-05-19 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,12.185714285714287,18.0,74.0,37,17.9,18.9,3,47.6062,-122.3321,5,1,0,0,0.0
Mexico City,2024-10-21 00:00:00+00:00,19.4326,-99.1332,0,0,0.0,0.0,0.0,0.0,0,999,15.142857142857142,23.0,71.42857142857143,30,23.8,1.9,7,19.4326,-99.1332,10,3,0,0,0.0
Honolulu,2024-06-03 00:00:00+00:00,21.3099,-157.8581,0,0,0.0,0.0,0.0,0.0,0,999,23.871428571428574,27.0,72.57142857142857,52,28.3,3.9,6,21.3099,-157.8581,6,2,0,0,0.0
San Diego,2024-08-12 00:00:00+00:00,32.7157,-117.1611,0,3,0.0,0.0,0.0,0.0,0,999,21.485714285714288,26.3,79.71428571428571,55,19.9,0.2,7,32.7157,-117.1611,8,2,0,0,0.0
Seattle,2024-03-04 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,4.2,9.7,83.14285714285714,57,38.6,77.2,0,47.6062,-122.3321,3,1,0,0,0.0
Jakarta,2025-03-03 00:00:00+00:00,-6.2088,106.8456,0,0,0.0,0.0,0.0,0.0,0,999,26.685714285714287,31.3,85.71428571428571,66,9.7,65.0,0,-6.2088,106.8456,3,1,0,0,0.0
Lima,2025-07-21 00:00:00+00:00,-12.0464,-77.0428,0,0,0.0,0.0,0.0,0.0,0,999,16.25714285714286,19.4,83.42857142857143,69,16.9,0.1,7,-12.0464,-77.0428,7,2,0,0,0.0
San Francisco,2025-05-19 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,14.328571428571427,20.8,70.85714285714286,45,32.9,3.5,6,37.7749,-122.4194,5,1,0,0,0.0
Houston,2025-07-28 00:00:00+00:00,29.7604,-95.3698,0,0,0.0,0.0,0.0,0.0,0,999,29.114285714285717,37.0,74.85714285714286,27,15.7,25.700000000000003,4,29.7604,-95.3698,7,2,0,0,0.0
Denver,2025-09-29 00:00:00+00:00,39.7392,-104.9903,0,0,0.0,0.0,0.0,0.0,0,999,15.285714285714286,27.1,62.857142857142854,17,18.4,32.7,5,39.7392,-104.9903,9,3,0,0,0.0
Auckland,2024-09-09 00:00:00+00:00,-36.8485,174.7633,0,0,0.0,0.0,0.0,0.0,0,999,13.428571428571429,20.0,80.71428571428571,59,35.9,12.100000000000001,5,-36.8485,174.7633,9,3,0,0,0.0
Auckland,2024-11-18 00:00:00+00:00,-36.8485,174.7633,0,0,0.0,0.0,0.0,0.0,0,999,16.9,20.1,80.85714285714286,54,34.7,52.0,1,-36.8485,174.7633,11,3,0,0,0.0
Osaka,2025-09-22 00:00:00+00:00,34.6937,135.5023,0,0,0.0,0.0,0.0,0.0,0,999,27.442857142857143,33.0,75.14285714285714,44,15.2,48.5,2,34.6937,135.5023,9,3,0,0,0.0
Wellington,2024-04-15 00:00:00+00:00,-41.2865,174.7762,0,0,0.0,0.0,0.0,0.0,0,999,15.585714285714285,20.9,83.0,63,50.2,77.3,3,-41.2865,174.7762,4,1,0,0,0.0
Wellington,2024-01-01 00:00:00+00:00,-41.2865,174.7762,0,0,0.0,0.0,0.0,0.0,0,999,17.685714285714287,20.6,84.28571428571429,60,52.1,10.500000000000002,6,-41.2865,174.7762,1,0,0,0,0.0
Houston,2024-04-29 00:00:00+00:00,29.7604,-95.3698,0,0,0.0,0.0,0.0,0.0,0,999,22.114285714285717,28.2,77.57142857142857,45,39.5,62.0,5,29.7604,-95.3698,4,1,0,0,0.0
Managua,2024-09-30 00:00:00+00:00,12.1364,-86.2514,0,0,0.0,0.0,0.0,0.0,0,999,25.87142857142857,30.2,88.85714285714286,68,21.9,118.10000000000002,0,12.1364,-86.2514,9,3,0,0,0.0
Port-au-Prince,2025-02-17 00:00:00+00:00,18.5944,-72.3074,1,4,326.7,326.7,33.2,33.2,1,6,27.514285714285712,34.2,52.142857142857146,22,35.5,0.1,7,18.5944,-72.3074,2,0,0,0,0.0
Houston,2024-11-25 00:00:00+00:00,29.7604,-95.3698,0,2,0.0,0.0,0.0,0.0,0,999,17.142857142857142,26.5,67.85714285714286,32,25.0,9.1,6,29.7604,-95.3698,11,3,1,2,346.5
Houston,2024-03-18 00:00:00+00:00,29.7604,-95.3698,2,2,354.2,345.25,65.4,48.25,1,3,20.5,27.9,82.28571428571429,42,30.2,18.5,2,29.7604,-95.3698,3,1,0,0,0.0
Hamburg,2025-01-06 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,2.7142857142857144,7.7,87.85714285714286,68,35.2,39.5,3,53.5511,9.9937,1,0,0,0,0.0
Jakarta,2025-03-24 00:00:00+00:00,-6.2088,106.8456,0,0,0.0,0.0,0.0,0.0,0,999,26.885714285714283,31.3,83.0,63,15.7,97.30000000000001,1,-6.2088,106.8456,3,1,0,0,0.0
Port-au-Prince,2024-07-08 00:00:00+00:00,18.5944,-72.3074,0,0,0.0,0.0,0.0,0.0,0,999,29.885714285714283,38.5,59.857142857142854,22,35.3,9.8,5,18.5944,-72.3074,7,2,0,0,0.0
San Jose CR,2025-07-07 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,20.271428571428572,26.3,83.14285714285714,53,13.8,116.19999999999999,0,9.9281,-84.0907,7,2,0,0,0.0
Los Angeles,2024-10-07 00:00:00+00:00,34.0522,-118.2437,0,21,0.0,0.0,0.0,0.0,0,999,21.728571428571428,34.3,72.85714285714286,26,19.8,0.0,7,34.0522,-118.2437,10,3,0,0,0.0
San Diego,2025-03-17 00:00:00+00:00,32.7157,-117.1611,0,0,0.0,0.0,0.0,0.0,0,999,12.77142857142857,19.9,77.57142857142857,30,28.0,67.30000000000001,3,32.7157,-117.1611,3,1,0,0,0.0
Port-au-Prince,2024-06-10 00:00:00+00:00,18.5944,-72.3074,0,0,0.0,0.0,0.0,0.0,0,999,29.528571428571432,35.2,65.0,43,23.5,11.0,5,18.5944,-72.3074,6,2,0,0,0.0
Managua,2025-02-03 00:00:00+00:00,12.1364,-86.2514,0,1,0.0,0.0,0.0,0.0,0,999,28.128571428571426,33.6,65.85714285714286,40,33.3,4.4,5,12.1364,-86.2514,2,0,0,0,0.0
Tampa,2024-01-15 00:00:00+00:00,27.9506,-82.4572,0,0,0.0,0.0,0.0,0.0,0,999,15.571428571428571,24.4,75.57142857142857,41,45.9,31.8,4,27.9506,-82.4572,1,0,0,0,0.0
Seattle,2024-08-19 00:00:00+00:00,47.6062,-122.3321,1,1,327.8,327.8,38.2,38.2,1,2,18.814285714285713,24.8,71.28571428571429,42,27.1,14.1,5,47.6062,-122.3321,8,2,0,0,0.0
Osaka,2024-03-18 00:00:00+00:00,34.6937,135.5023,0,0,0.0,0.0,0.0,0.0,0,999,8.028571428571428,16.3,75.71428571428571,42,27.4,43.6,5,34.6937,135.5023,3,1,0,0,0.0
Brisbane,2025-03-24 00:00:00+00:00,-27.4698,153.0251,0,0,0.0,0.0,0.0,0.0,0,999,23.21428571428571,31.9,82.42857142857143,42,21.7,14.0,3,-27.4698,153.0251,3,1,0,0,0.0
Managua,2025-04-14 00:00:00+00:00,12.1364,-86.2514,8,28,352.5,336.07500000000005,83.5,54.0625,4,1,29.042857142857144,36.1,55.714285714285715,22,25.3,15.699999999999998,5,12.1364,-86.2514,4,1,1,8,387.7
Berlin,2025-04-21 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,15.071428571428571,27.3,69.57142857142857,30,23.4,8.2,5,52.52,13.405,4,1,0,0,0.0
Port-au-Prince,2024-04-01 00:00:00+00:00,18.5944,-72.3074,0,2,0.0,0.0,0.0,0.0,0,999,27.0,33.0,64.0,32,22.9,10.5,5,18.5944,-72.3074,4,1,1,3,337.8
Managua,2024-06-10 00:00:00+00:00,12.1364,-86.2514,0,0,0.0,0.0,0.0,0.0,0,999,27.385714285714283,34.4,85.57142857142857,53,13.9,90.5,0,12.1364,-86.2514,6,2,0,0,0.0
Sydney,2025-01-13 00:00:00+00:00,-33.8688,151.2093,0,0,0.0,0.0,0.0,0.0,0,999,21.52857142857143,31.5,82.85714285714286,41,27.6,95.6,1,-33.8688,151.2093,1,0,0,0,0.0
Wellington,2025-09-15 00:00:00+00:00,-41.2865,174.7762,0,0,0.0,0.0,0.0,0.0,0,999,10.742857142857144,14.8,68.71428571428571,47,44.9,4.1,5,-41.2865,174.7762,9,3,0,0,0.0
Houston,2025-10-13 00:00:00+00:00,29.7604,-95.3698,0,0,0.0,0.0,0.0,0.0,0,999,26.47142857142857,34.1,61.42857142857143,24,14.0,2.0,7,29.7604,-95.3698,10,3,0,0,0.0
Frankfurt,2025-08-25 00:00:00+00:00,50.1109,8.6821,0,0,0.0,0.0,0.0,0.0,0,999,19.614285714285717,29.9,51.285714285714285,26,19.3,0.3,7,50.1109,8.6821,8,2,0,0,0.0
Sacramento,2024-10-28 00:00:00+00:00,38.5816,-121.4944,3,7,340.8,333.50000000000006,121.6,66.93333333333332,2,2,17.928571428571427,27.3,50.0,19,19.4,0.4,7,38.5816,-121.4944,10,3,1,13,355.9
San Jose CR,2024-01-01 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,20.12857142857143,26.9,80.71428571428571,50,15.0,37.9,4,9.9281,-84.0907,1,0,0,0,0.0
Brisbane,2024-11-25 00:00:00+00:00,-27.4698,153.0251,0,1,0.0,0.0,0.0,0.0,0,999,20.714285714285715,28.1,84.28571428571429,52,17.1,102.8,2,-27.4698,153.0251,11,3,0,0,0.0
Jakarta,2025-06-09 00:00:00+00:00,-6.2088,106.8456,0,0,0.0,0.0,0.0,0.0,0,999,27.814285714285717,32.5,79.71428571428571,52,9.7,19.6,2,-6.2088,106.8456,6,2,0,0,0.0
Mexico City,2025-01-06 00:00:00+00:00,19.4326,-99.1332,0,3,0.0,0.0,0.0,0.0,0,999,15.071428571428571,23.4,48.857142857142854,10,14.8,0.7000000000000001,7,19.4326,-99.1332,1,0,0,0,0.0
Houston,2025-06-30 00:00:00+00:00,29.7604,-95.3698,0,0,0.0,0.0,0.0,0.0,0,999,27.557142857142857,33.0,79.42857142857143,53,15.8,23.6,2,29.7604,-95.3698,6,2,0,0,0.0
San Diego,2025-03-03 00:00:00+00:00,32.7157,-117.1611,0,2,0.0,0.0,0.0,0.0,0,999,15.671428571428569,29.4,65.71428571428571,6,20.5,3.1,6,32.7157,-117.1611,3,1,1,1,326.5
Lima,2025-09-29 00:00:00+00:00,-12.0464,-77.0428,0,0,0.0,0.0,0.0,0.0,0,999,16.942857142857143,20.0,83.71428571428571,68,18.0,1.1,7,-12.0464,-77.0428,9,3,0,0,0.0
Melbourne,2024-10-21 00:00:00+00:00,-37.8136,144.9631,0,0,0.0,0.0,0.0,0.0,0,999,16.985714285714288,26.0,74.42857142857143,31,26.8,38.5,3,-37.8136,144.9631,10,3,0,0,0.0
Seattle,2024-10-14 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,13.357142857142858,20.9,83.71428571428571,53,24.3,7.1,6,47.6062,-122.3321,10,3,0,0,0.0
Santiago,2024-10-28 00:00:00+00:00,-33.4489,-70.6693,1,1,337.0,337.0,34.1,34.1,1,3,16.642857142857146,29.2,64.85714285714286,23,21.6,10.2,5,-33.4489,-70.6693,10,3,1,2,339.9
Tokyo,2025-10-13 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,20.97142857142857,29.0,72.71428571428571,41,23.1,4.5,6,35.6762,139.6503,10,3,0,0,0.0
Port-au-Prince,2025-01-06 00:00:00+00:00,18.5944,-72.3074,0,0,0.0,0.0,0.0,0.0,0,999,26.1,32.0,60.57142857142857,33,16.7,3.0,5,18.5944,-72.3074,1,0,0,0,0.0
San Francisco,2024-06-10 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,15.957142857142856,30.5,71.28571428571429,30,39.8,0.0,7,37.7749,-122.4194,6,2,0,0,0.0
Managua,2025-10-06 00:00:00+00:00,12.1364,-86.2514,0,0,0.0,0.0,0.0,0.0,0,999,26.242857142857144,31.8,86.57142857142857,59,16.2,107.4,0,12.1364,-86.2514,10,3,0,0,0.0
New Orleans,2024-08-05 00:00:00+00:00,29.9511,-90.0715,0,0,0.0,0.0,0.0,0.0,0,999,29.62857142857143,33.9,78.71428571428571,54,19.9,3.9999999999999996,6,29.9511,-90.0715,8,2,1,5,364.3
Santiago,2025-06-16 00:00:00+00:00,-33.4489,-70.6693,0,0,0.0,0.0,0.0,0.0,0,999,10.099999999999998,23.0,59.0,15,11.7,22.5,6,-33.4489,-70.6693,6,2,0,0,0.0
San Francisco,2025-09-15 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,17.74285714285714,21.6,84.0,65,23.0,1.0,7,37.7749,-122.4194,9,3,0,0,0.0
Tokyo,2025-10-20 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,19.357142857142858,25.9,82.0,58,18.4,25.900000000000002,3,35.6762,139.6503,10,3,0,0,0.0
Quito,2024-11-04 00:00:00+00:00,-0.1807,-78.4678,0,0,0.0,0.0,0.0,0.0,0,999,11.85714285714286,18.8,83.14285714285714,47,13.0,84.69999999999999,0,-0.1807,-78.4678,11,3,0,0,0.0
Manila,2024-09-09 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,27.157142857142855,31.8,85.28571428571429,57,32.3,190.5,2,14.5995,120.9842,9,3,0,0,0.0
Phoenix,2025-01-13 00:00:00+00:00,33.4484,-112.074,0,0,0.0,0.0,0.0,0.0,0,999,11.22857142857143,20.4,24.571428571428573,10,21.4,0.0,7,33.4484,-112.074,1,0,0,0,0.0
New Orleans,2025-04-07 00:00:00+00:00,29.9511,-90.0715,0,0,0.0,0.0,0.0,0.0,0,999,24.342857142857145,28.3,85.14285714285714,67,32.7,67.8,2,29.9511,-90.0715,4,1,0,0,0.0
Mexico City,2025-03-03 00:00:00+00:00,19.4326,-99.1332,0,0,0.0,0.0,0.0,0.0,0,999,19.185714285714283,27.9,41.857142857142854,5,15.4,1.8,6,19.4326,-99.1332,3,1,1,4,354.0
Mexico City,2024-12-23 00:00:00+00:00,19.4326,-99.1332,1,10,325.6,325.6,46.2,46.2,1,7,14.47142857142857,23.3,61.857142857142854,13,17.7,7.1,6,19.4326,-99.1332,12,0,1,1,326.1
Lima,2025-09-15 00:00:00+00:00,-12.0464,-77.0428,0,0,0.0,0.0,0.0,0.0,0,999,16.142857142857142,19.9,84.57142857142857,64,16.8,0.30000000000000004,7,-12.0464,-77.0428,9,3,0,0,0.0
New Orleans,2024-06-10 00:00:00+00:00,29.9511,-90.0715,0,0,0.0,0.0,0.0,0.0,0,999,27.8,33.1,77.28571428571429,47,30.3,15.2,6,29.9511,-90.0715,6,2,0,0,0.0
Hamburg,2024-02-05 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,6.685714285714286,10.9,81.42857142857143,51,35.7,10.600000000000001,5,53.5511,9.9937,2,0,0,0,0.0
Berlin,2025-04-14 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,10.214285714285714,22.3,63.857142857142854,33,24.9,0.6,7,52.52,13.405,4,1,1,2,354.9
San Diego,2025-04-28 00:00:00+00:00,32.7157,-117.1611,0,0,0.0,0.0,0.0,0.0,0,999,14.928571428571429,18.9,68.85714285714286,44,19.8,6.5,6,32.7157,-117.1611,4,1,0,0,0.0
Bangkok,2024-01-15 00:00:00+00:00,13.7563,100.5018,0,0,0.0,0.0,0.0,0.0,0,999,28.342857142857145,34.2,71.85714285714286,41,14.2,2.6,6,13.7563,100.5018,1,0,1,1,338.5
Los Angeles,2025-01-06 00:00:00+00:00,34.0522,-118.2437,0,2,0.0,0.0,0.0,0.0,0,999,13.285714285714283,25.5,60.42857142857143,11,10.2,0.0,7,34.0522,-118.2437,1,0,1,82,497.4
Manila,2025-09-08 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,26.64285714285714,31.2,85.57142857142857,66,20.0,81.0,0,14.5995,120.9842,9,3,0,0,0.0
Berlin,2024-08-05 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,20.0,28.4,69.28571428571429,42,19.6,7.5,6,52.52,13.405,8,2,1,6,377.1
Frankfurt,2025-06-23 00:00:00+00:00,50.1109,8.6821,0,0,0.0,0.0,0.0,0.0,0,999,22.314285714285713,34.5,49.857142857142854,19,20.9,0.2,7,50.1109,8.6821,6,2,0,0,0.0
Tampa,2024-03-18 00:00:00+00:00,27.9506,-82.4572,0,6,0.0,0.0,0.0,0.0,0,999,20.842857142857145,28.2,75.28571428571429,42,22.5,1.8,6,27.9506,-82.4572,3,1,1,4,359.3
Seattle,2024-03-18 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,7.714285714285714,17.9,79.42857142857143,54,31.7,10.299999999999999,5,47.6062,-122.3321,3,1,0,0,0.0
Osaka,2024-06-17 00:00:00+00:00,34.6937,135.5023,0,0,0.0,0.0,0.0,0.0,0,999,23.54285714285714,30.5,78.0,45,30.2,10.3,4,34.6937,135.5023,6,2,0,0,0.0
Phoenix,2024-10-07 00:00:00+00:00,33.4484,-112.074,0,7,0.0,0.0,0.0,0.0,0,999,33.857142857142854,43.3,14.714285714285714,6,28.7,0.0,7,33.4484,-112.074,10,3,0,0,0.0
Mexico City,2024-04-01 00:00:00+00:00,19.4326,-99.1332,23,38,372.8,340.4217391304348,192.0,81.77826086956522,4,4,18.857142857142858,30.5,27.285714285714285,3,34.0,0.0,7,19.4326,-99.1332,4,1,1,5,372.0
Managua,2025-08-11 00:00:00+00:00,12.1364,-86.2514,0,0,0.0,0.0,0.0,0.0,0,999,28.185714285714287,35.7,71.71428571428571,38,27.4,13.899999999999999,2,12.1364,-86.2514,8,2,0,0,0.0
Mexico City,2024-09-02 00:00:00+00:00,19.4326,-99.1332,0,1,0.0,0.0,0.0,0.0,0,999,17.142857142857146,23.4,79.42857142857143,42,16.0,100.1,0,19.4326,-99.1332,9,3,0,0,0.0
Portland,2025-07-07 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,20.357142857142858,33.2,54.857142857142854,24,20.8,0.0,7,45.5152,-122.6784,7,2,0,0,0.0
Anchorage,2024-03-04 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,-12.085714285714285,-5.2,61.714285714285715,43,34.4,1.0,7,61.2181,-149.9003,3,1,0,0,0.0
Bangkok,2024-09-02 00:00:00+00:00,13.7563,100.5018,0,0,0.0,0.0,0.0,0.0,0,999,28.042857142857144,33.6,80.0,52,20.5,57.900000000000006,2,13.7563,100.5018,9,3,0,0,0.0
Mexico City,2025-01-20 00:00:00+00:00,19.4326,-99.1332,1,1,320.7,320.7,44.9,44.9,1,5,15.77142857142857,24.4,58.57142857142857,17,13.0,0.4,7,19.4326,-99.1332,1,0,1,1,346.2
Los Angeles,2025-06-23 00:00:00+00:00,34.0522,-118.2437,0,0,0.0,0.0,0.0,0.0,0,999,22.47142857142857,33.3,59.142857142857146,23,14.4,0.0,7,34.0522,-118.2437,6,2,0,0,0.0
Santiago,2024-12-23 00:00:00+00:00,-33.4489,-70.6693,0,8,0.0,0.0,0.0,0.0,0,999,22.157142857142855,33.9,44.57142857142857,12,14.9,0.0,7,-33.4489,-70.6693,12,0,1,5,350.6
Wellington,2025-08-04 00:00:00+00:00,-41.2865,174.7762,0,1,0.0,0.0,0.0,0.0,0,999,10.942857142857145,14.4,75.57142857142857,57,43.6,42.00000000000001,4,-41.2865,174.7762,8,2,0,0,0.0
San Jose CR,2025-07-21 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,21.6,27.1,70.42857142857143,44,17.9,3.1,6,9.9281,-84.0907,7,2,0,0,0.0
Seattle,2024-02-26 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,7.171428571428571,12.3,87.71428571428571,63,39.9,13.299999999999999,4,47.6062,-122.3321,2,0,0,0,0.0
Brisbane,2025-03-31 00:00:00+00:00,-27.4698,153.0251,0,0,0.0,0.0,0.0,0.0,0,999,22.54285714285714,30.6,89.0,53,21.6,122.6,1,-27.4698,153.0251,3,1,1,1,335.5
Sacramento,2024-04-08 00:00:00+00:00,38.5816,-121.4944,0,1,0.0,0.0,0.0,0.0,0,999,10.8,22.3,72.28571428571429,38,24.8,14.1,5,38.5816,-121.4944,4,1,1,1,359.5
San Francisco,2025-06-02 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,14.785714285714288,23.5,75.57142857142857,45,26.6,0.1,7,37.7749,-122.4194,6,2,0,0,0.0
Bangkok,2024-04-15 00:00:00+00:00,13.7563,100.5018,0,1,0.0,0.0,0.0,0.0,0,999,31.428571428571427,37.0,71.14285714285714,36,20.5,3.3000000000000003,6,13.7563,100.5018,4,1,0,0,0.0
Mexico City,2025-06-23 00:00:00+00:00,19.4326,-99.1332,0,0,0.0,0.0,0.0,0.0,0,999,15.985714285714286,22.2,83.28571428571429,52,11.3,92.3,0,19.4326,-99.1332,6,2,0,0,0.0
San Diego,2025-09-15 00:00:00+00:00,32.7157,-117.1611,0,0,0.0,0.0,0.0,0.0,0,999,20.7,26.8,77.57142857142857,52,15.0,0.0,7,32.7157,-117.1611,9,3,0,0,0.0
Hamburg,2025-07-28 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,18.557142857142857,23.0,86.71428571428571,57,30.1,66.69999999999999,1,53.5511,9.9937,7,2,0,0,0.0
Miami,2025-04-07 00:00:00+00:00,25.7617,-80.1918,0,16,0.0,0.0,0.0,0.0,0,999,25.357142857142854,28.2,77.14285714285714,54,25.5,16.3,2,25.7617,-80.1918,4,1,0,0,0.0
Santiago,2025-03-31 00:00:00+00:00,-33.4489,-70.6693,0,0,0.0,0.0,0.0,0.0,0,999,17.242857142857144,28.0,59.285714285714285,16,12.9,10.6,5,-33.4489,-70.6693,3,1,0,0,0.0
Los Angeles,2025-06-16 00:00:00+00:00,34.0522,-118.2437,0,0,0.0,0.0,0.0,0.0,0,999,21.02857142857143,34.3,67.57142857142857,26,12.8,0.0,7,34.0522,-118.2437,6,2,0,0,0.0
Honolulu,2024-12-09 00:00:00+00:00,21.3099,-157.8581,0,0,0.0,0.0,0.0,0.0,0,999,23.12857142857143,28.7,77.42857142857143,45,17.7,11.7,6,21.3099,-157.8581,12,0,0,0,0.0
Auckland,2024-03-18 00:00:00+00:00,-36.8485,174.7633,0,0,0.0,0.0,0.0,0.0,0,999,17.785714285714285,22.9,80.0,51,32.8,31.400000000000002,4,-36.8485,174.7633,3,1,0,0,0.0
Brisbane,2025-10-13 00:00:00+00:00,-27.4698,153.0251,0,0,0.0,0.0,0.0,0.0,0,999,23.442857142857143,33.2,69.14285714285714,24,19.4,1.6,6,-27.4698,153.0251,10,3,0,0,0.0
Mexico City,2024-03-25 00:00:00+00:00,19.4326,-99.1332,8,18,346.9,337.15,80.0,53.1,3,2,20.542857142857144,31.1,33.857142857142854,5,30.3,0.0,7,19.4326,-99.1332,3,1,1,35,372.8
Portland,2024-02-12 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,5.942857142857142,11.3,89.14285714285714,65,22.4,20.9,3,45.5152,-122.6784,2,0,0,0,0.0
Anchorage,2024-06-03 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,10.428571428571429,17.1,70.0,28,14.8,12.299999999999999,3,61.2181,-149.9003,6,2,0,0,0.0
